fold,strategy,model,position_strategy,trading_method,confidence_threshold,total_return_pct,alpha_pct,final_capital,num_trades,win_rate,max_drawdown
1,Spot Swing Trading,EMD_LSTM,fixed_10,spot_swing,0.0,2.912183541060198,-52.73466642878108,1029121.8354106019,2,1.0,0.005947452634316249
1,Futures Day Trading,EMD_LSTM,fixed_10,futures_day,0.0,10.44723747356706,-45.19961249627423,1104472.3747356706,120,0.5,0.0598540510220168
1,Futures Swing Trading,EMD_LSTM,fixed_10,futures_swing,0.0,9.145976882826545,-46.50087308701474,1091459.7688282654,2,1.0,0.0
1,Spot Day Trading,EMD_LSTM,fixed_10,spot_day,0.2,5.890810448507189,-49.756039521334095,1058908.104485072,0,0.0,0.021465374117358556
1,Spot Swing Trading,EMD_LSTM,fixed_10,spot_swing,0.2,2.912183541060198,-52.73466642878108,1029121.8354106019,2,1.0,0.005947452634316249
1,Futures Day Trading,EMD_LSTM,fixed_10,futures_day,0.2,13.862314563781863,-41.78453540605942,1138623.1456378186,33,0.6363636363636364,0.01804670889402287
1,Futures Swing Trading,EMD_LSTM,fixed_10,futures_swing,0.2,9.145976882826545,-46.50087308701474,1091459.7688282654,2,1.0,0.0
1,Spot Day Trading,EMD_LSTM,fixed_10,spot_day,0.3,5.890810448507189,-49.756039521334095,1058908.104485072,0,0.0,0.021465374117358556
1,Spot Swing Trading,EMD_LSTM,fixed_10,spot_swing,0.3,2.912183541060198,-52.73466642878108,1029121.8354106019,2,1.0,0.005947452634316249
1,Futures Day Trading,EMD_LSTM,fixed_10,futures_day,0.3,6.972244538795547,-48.674605431045734,1069722.4453879555,22,0.6818181818181818,0.012617585499629474
1,Futures Swing Trading,EMD_LSTM,fixed_10,futures_swing,0.3,9.145976882826545,-46.50087308701474,1091459.7688282654,2,1.0,0.0
1,Spot Day Trading,EMD_LSTM,fixed_30,spot_day,0.0,15.897116938339728,-39.749733031501556,1158971.1693833973,2,0.5,0.05151063627773445
1,Spot Swing Trading,EMD_LSTM,fixed_30,spot_swing,0.0,8.831253326444877,-46.815596643396404,1088312.5332644489,2,1.0,0.017568322711071904
1,Futures Day Trading,EMD_LSTM,fixed_30,futures_day,0.0,31.174900825953202,-24.471949143888082,1311749.008259532,120,0.5,0.1771138940266685
1,Futures Swing Trading,EMD_LSTM,fixed_30,futures_swing,0.0,28.355626225036712,-27.291223744804572,1283556.262250367,2,1.0,0.0
1,Spot Day Trading,EMD_LSTM,fixed_30,spot_day,0.2,17.672431345521566,-37.97441862431972,1176724.3134552157,0,0.0,0.05904779292938758
1,Spot Swing Trading,EMD_LSTM,fixed_30,spot_swing,0.2,8.831253326444877,-46.815596643396404,1088312.5332644489,2,1.0,0.017568322711071904
1,Futures Day Trading,EMD_LSTM,fixed_30,futures_day,0.2,46.118760255420895,-9.528089714420389,1461187.602554209,33,0.6363636363636364,0.05392291216458682
1,Futures Swing Trading,EMD_LSTM,fixed_30,futures_swing,0.2,28.355626225036712,-27.291223744804572,1283556.262250367,2,1.0,0.0
1,Spot Day Trading,EMD_LSTM,fixed_30,spot_day,0.3,17.672431345521566,-37.97441862431972,1176724.3134552157,0,0.0,0.05904779292938758
1,Spot Swing Trading,EMD_LSTM,fixed_30,spot_swing,0.3,8.831253326444877,-46.815596643396404,1088312.5332644489,2,1.0,0.017568322711071904
1,Futures Day Trading,EMD_LSTM,fixed_30,futures_day,0.3,21.764416049404023,-33.882433920437265,1217644.1604940402,22,0.6818181818181818,0.0377406696150677
1,Futures Swing Trading,EMD_LSTM,fixed_30,futures_swing,0.3,28.355626225036712,-27.291223744804572,1283556.262250367,2,1.0,0.0
1,Spot Day Trading,EMD_LSTM,fixed_50,spot_day,0.0,27.09760488401667,-28.549245085824616,1270976.0488401668,2,0.5,0.08419446595191889
1,Spot Swing Trading,EMD_LSTM,fixed_50,spot_swing,0.0,14.876593382848702,-40.77025658699258,1148765.933828487,2,1.0,0.02883762972065528
1,Futures Day Trading,EMD_LSTM,fixed_50,futures_day,0.0,50.38193206953914,-5.2649179003021445,1503819.3206953914,120,0.5,0.2891075125310385
1,Futures Swing Trading,EMD_LSTM,fixed_50,futures_swing,0.0,48.7888696693231,-6.857980300518186,1487888.696693231,2,1.0,0.0
1,Spot Day Trading,EMD_LSTM,fixed_50,spot_day,0.2,29.454052242535944,-26.19279772730534,1294540.5224253593,0,0.0,0.09246202111991078
1,Spot Swing Trading,EMD_LSTM,fixed_50,spot_swing,0.2,14.876593382848702,-40.77025658699258,1148765.933828487,2,1.0,0.02883762972065528
1,Futures Day Trading,EMD_LSTM,fixed_50,futures_day,0.2,85.07151448935844,29.42466451951715,1850715.1448935843,33,0.6363636363636364,0.08948684798086555
1,Futures Swing Trading,EMD_LSTM,fixed_50,futures_swing,0.2,48.7888696693231,-6.857980300518186,1487888.696693231,2,1.0,0.0
1,Spot Day Trading,EMD_LSTM,fixed_50,spot_day,0.3,29.454052242535944,-26.19279772730534,1294540.5224253593,0,0.0,0.09246202111991078
1,Spot Swing Trading,EMD_LSTM,fixed_50,spot_swing,0.3,14.876593382848702,-40.77025658699258,1148765.933828487,2,1.0,0.02883762972065528
1,Futures Day Trading,EMD_LSTM,fixed_50,futures_day,0.3,37.65303358718035,-17.99381638266093,1376530.3358718036,22,0.6818181818181818,0.06271430455207805
1,Futures Swing Trading,EMD_LSTM,fixed_50,futures_swing,0.3,48.7888696693231,-6.857980300518186,1487888.696693231,2,1.0,0.0
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_10,spot_day,0.0,7.683425220270879,-47.96342474957041,1076834.2522027087,3,1.0,0.012707842968087952
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_10,spot_swing,0.0,0.4934061609094931,-55.15344380893179,1004934.0616090948,1,1.0,0.004252363791307775
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_10,futures_day,0.0,25.756552577835667,-29.890297392005618,1257565.5257783567,120,0.5333333333333333,0.035645958103416364
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_10,futures_swing,0.0,1.6315793805023793,-54.015270589338904,1016315.7938050239,1,1.0,0.0
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_10,spot_day,0.2,5.653455773569349,-49.993394196271936,1056534.5577356934,0,0.0,0.021194767830615475
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_10,spot_swing,0.2,0.4934061609094931,-55.15344380893179,1004934.0616090948,1,1.0,0.004252363791307775
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_10,futures_day,0.2,11.186185094507994,-44.46066487533329,1111861.85094508,24,0.6666666666666666,0.01108006284267208
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_10,futures_swing,0.2,1.6315793805023793,-54.015270589338904,1016315.7938050239,1,1.0,0.0
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_10,spot_day,0.3,4.867940671324855,-50.77890929851643,1048679.4067132485,0,0.0,0.02029000739283111
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_10,spot_swing,0.3,0.4934061609094931,-55.15344380893179,1004934.0616090948,1,1.0,0.004252363791307775
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_10,futures_day,0.3,5.363582690378488,-50.2832672794628,1053635.8269037849,10,0.8,0.009012394178617713
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_10,futures_swing,0.3,1.6315793805023793,-54.015270589338904,1016315.7938050239,1,1.0,0.0
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_30,spot_day,0.0,24.11630562939715,-31.530544340444134,1241163.0562939716,3,1.0,0.03582290894452633
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_30,spot_swing,0.0,1.4802184827284348,-54.16663148711285,1014802.1848272844,1,1.0,0.012528045587539218
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_30,futures_day,0.0,93.74192782711623,38.095077857274944,1937419.2782711624,120,0.5333333333333333,0.10735017863385078
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_30,futures_swing,0.0,4.894738141507138,-50.752111828334144,1048947.3814150714,1,1.0,0.0
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_30,spot_day,0.2,16.96036732070805,-38.68648264913324,1169603.6732070805,0,0.0,0.05848693543697634
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_30,spot_swing,0.2,1.4802184827284348,-54.16663148711285,1014802.1848272844,1,1.0,0.012528045587539218
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_30,futures_day,0.2,36.57670044465857,-19.070149525182714,1365767.0044465857,24,0.6666666666666666,0.03323479200844874
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_30,futures_swing,0.2,4.894738141507138,-50.752111828334144,1048947.3814150714,1,1.0,0.0
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_30,spot_day,0.3,14.603822013974522,-41.04302795586676,1146038.2201397452,0,0.0,0.05658582017354069
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_30,spot_swing,0.3,1.4802184827284348,-54.16663148711285,1014802.1848272844,1,1.0,0.012528045587539218
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_30,futures_day,0.3,16.62854561195253,-39.01830435788875,1166285.4561195252,10,0.8,0.027037182535853195
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_30,futures_swing,0.3,4.894738141507138,-50.752111828334144,1048947.3814150714,1,1.0,0.0
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_50,spot_day,0.0,42.01932785622156,-13.627522113619726,1420193.2785622156,3,1.0,0.056306924736831215
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_50,spot_swing,0.0,2.467030804547421,-53.179819165293864,1024670.3080454741,1,1.0,0.020511799149610654
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_50,futures_day,0.0,188.46041398294298,132.8135640131017,2884604.13982943,120,0.5333333333333333,0.17896811573119148
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_50,futures_swing,0.0,8.157896902511919,-47.48895306732936,1081578.9690251192,1,1.0,0.0
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_50,spot_day,0.2,28.267278867846745,-27.37957110199454,1282672.7886784675,0,0.0,0.09187079439185773
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_50,spot_swing,0.2,2.467030804547421,-53.179819165293864,1024670.3080454741,1,1.0,0.020511799149610654
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_50,futures_day,0.2,66.40432304442128,10.757473074579991,1664043.2304442127,24,0.6666666666666666,0.05537534383286488
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_50,futures_swing,0.2,8.157896902511919,-47.48895306732936,1081578.9690251192,1,1.0,0.0
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_50,spot_day,0.3,24.339703356624188,-31.307146613217096,1243397.0335662419,0,0.0,0.08983887278704179
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_50,spot_swing,0.3,2.467030804547421,-53.179819165293864,1024670.3080454741,1,1.0,0.020511799149610654
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_50,futures_day,0.3,28.61740731563689,-27.029442654204395,1286174.073156369,10,0.8,0.04506197089308856
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_50,futures_swing,0.3,8.157896902511919,-47.48895306732936,1081578.9690251192,1,1.0,0.0
1,Spot Day Trading,Residual_LSTM,fixed_10,spot_day,0.0,7.269120008243135,-48.37772996159815,1072691.2000824313,4,0.75,0.012842836311410154
1,Spot Swing Trading,Residual_LSTM,fixed_10,spot_swing,0.0,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Futures Day Trading,Residual_LSTM,fixed_10,futures_day,0.0,23.448455439884206,-32.19839452995708,1234484.5543988422,120,0.5083333333333333,0.04219147261487265
1,Futures Swing Trading,Residual_LSTM,fixed_10,futures_swing,0.0,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Spot Day Trading,Residual_LSTM,fixed_10,spot_day,0.2,1.8257825485966883,-53.82106742124459,1018257.825485967,0,0.0,0.01664707947874742
1,Spot Swing Trading,Residual_LSTM,fixed_10,spot_swing,0.2,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Futures Day Trading,Residual_LSTM,fixed_10,futures_day,0.2,5.282245543520103,-50.36460442632118,1052822.455435201,13,0.6923076923076923,0.011565887692097912
1,Futures Swing Trading,Residual_LSTM,fixed_10,futures_swing,0.2,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Spot Day Trading,Residual_LSTM,fixed_10,spot_day,0.3,1.8469237239195468,-53.79992624592174,1018469.2372391955,0,0.0,0.016673187838389916
1,Spot Swing Trading,Residual_LSTM,fixed_10,spot_swing,0.3,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Futures Day Trading,Residual_LSTM,fixed_10,futures_day,0.3,0.8908481384421352,-54.756001831399146,1008908.4813844213,4,0.5,0.011080062842672139
1,Futures Swing Trading,Residual_LSTM,fixed_10,futures_swing,0.3,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Spot Day Trading,Residual_LSTM,fixed_30,spot_day,0.0,22.75185096511507,-32.894999004726216,1227518.5096511508,4,0.75,0.038045204450988454
1,Spot Swing Trading,Residual_LSTM,fixed_30,spot_swing,0.0,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Futures Day Trading,Residual_LSTM,fixed_30,futures_day,0.0,83.27430494608473,27.627454976243442,1832743.0494608472,120,0.5083333333333333,0.12417239237277122
1,Futures Swing Trading,Residual_LSTM,fixed_30,futures_swing,0.0,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Spot Day Trading,Residual_LSTM,fixed_30,spot_day,0.2,5.477347645790087,-50.169502324051194,1054773.4764579008,0,0.0,0.04756110795600955
1,Spot Swing Trading,Residual_LSTM,fixed_30,spot_swing,0.2,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Futures Day Trading,Residual_LSTM,fixed_30,futures_day,0.2,16.19518724384943,-39.45166272599185,1161951.8724384943,13,0.6923076923076923,0.034697663076293773
1,Futures Swing Trading,Residual_LSTM,fixed_30,futures_swing,0.2,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Spot Day Trading,Residual_LSTM,fixed_30,spot_day,0.3,5.5407711717586405,-50.10607879808264,1055407.7117175865,0,0.0,0.047616336692792735
1,Spot Swing Trading,Residual_LSTM,fixed_30,spot_swing,0.3,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Futures Day Trading,Residual_LSTM,fixed_30,futures_day,0.3,2.538743328322335,-53.10810664151895,1025387.4332832234,4,0.5,0.033234792008448664
1,Futures Swing Trading,Residual_LSTM,fixed_30,futures_swing,0.3,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Spot Day Trading,Residual_LSTM,fixed_50,spot_day,0.0,39.52793853099863,-16.11891143884265,1395279.3853099863,4,0.75,0.06263947761270944
1,Spot Swing Trading,Residual_LSTM,fixed_50,spot_swing,0.0,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Futures Day Trading,Residual_LSTM,fixed_50,futures_day,0.0,163.00147020998256,107.35462024014127,2630014.7020998253,120,0.5083333333333333,0.2026737596937206
1,Futures Swing Trading,Residual_LSTM,fixed_50,futures_swing,0.0,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Spot Day Trading,Residual_LSTM,fixed_50,spot_day,0.2,9.128912742983463,-46.517937226857825,1091289.1274298346,0,0.0,0.07566254100737717
1,Spot Swing Trading,Residual_LSTM,fixed_50,spot_swing,0.2,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Futures Day Trading,Residual_LSTM,fixed_50,futures_day,0.2,27.523407403351307,-28.123442566489977,1275234.074033513,13,0.6923076923076923,0.05782943846048966
1,Futures Swing Trading,Residual_LSTM,fixed_50,futures_swing,0.2,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Spot Day Trading,Residual_LSTM,fixed_50,spot_day,0.3,9.234618619597734,-46.41223135024355,1092346.1861959773,0,0.0,0.07572242155968616
1,Spot Swing Trading,Residual_LSTM,fixed_50,spot_swing,0.3,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
1,Futures Day Trading,Residual_LSTM,fixed_50,futures_day,0.3,4.0090785468135826,-51.6377714230277,1040090.7854681358,4,0.5,0.05537534383286492
1,Futures Swing Trading,Residual_LSTM,fixed_50,futures_swing,0.3,0.0,-55.646849969841284,1000000.0,0,0.0,0.0
2,Buy & Hold,N/A,N/A,buy_hold,0.0,-17.295794301926993,0.0,827042.05698073,1,0.0,0.226698817850234
2,Spot Day Trading,RandomForest,fixed_10,spot_day,0.0,-6.224510500652681,11.071283801274312,937754.8949934732,26,0.0,0.06285653705766273
2,Spot Swing Trading,RandomForest,fixed_10,spot_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,RandomForest,fixed_10,futures_day,0.0,-23.91084293008936,-6.615048628162366,760891.5706991064,150,0.37333333333333335,0.26102381728590146
2,Futures Swing Trading,RandomForest,fixed_10,futures_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,RandomForest,fixed_10,spot_day,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Swing Trading,RandomForest,fixed_10,spot_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,RandomForest,fixed_10,futures_day,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Swing Trading,RandomForest,fixed_10,futures_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,RandomForest,fixed_10,spot_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Swing Trading,RandomForest,fixed_10,spot_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,RandomForest,fixed_10,futures_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Swing Trading,RandomForest,fixed_10,futures_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,RandomForest,fixed_30,spot_day,0.0,-17.593449444039557,-0.29765514211256416,824065.5055596045,26,0.0,0.17754821352971356
2,Spot Swing Trading,RandomForest,fixed_30,spot_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,RandomForest,fixed_30,futures_day,0.0,-56.641799603026456,-39.34600530109947,433582.00396973547,150,0.37333333333333335,0.6024171556731162
2,Futures Swing Trading,RandomForest,fixed_30,futures_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,RandomForest,fixed_30,spot_day,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Swing Trading,RandomForest,fixed_30,spot_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,RandomForest,fixed_30,futures_day,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Swing Trading,RandomForest,fixed_30,futures_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,RandomForest,fixed_30,spot_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Swing Trading,RandomForest,fixed_30,spot_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,RandomForest,fixed_30,futures_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Swing Trading,RandomForest,fixed_30,futures_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,RandomForest,fixed_50,spot_day,0.0,-27.653229043770168,-10.357434741843175,723467.7095622984,26,0.0,0.2788961448916907
2,Spot Swing Trading,RandomForest,fixed_50,spot_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,RandomForest,fixed_50,futures_day,0.0,-75.82834943726118,-58.53255513533419,241716.50562738825,150,0.37333333333333335,0.7904603330179502
2,Futures Swing Trading,RandomForest,fixed_50,futures_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,RandomForest,fixed_50,spot_day,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Swing Trading,RandomForest,fixed_50,spot_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,RandomForest,fixed_50,futures_day,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Swing Trading,RandomForest,fixed_50,futures_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,RandomForest,fixed_50,spot_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Swing Trading,RandomForest,fixed_50,spot_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,RandomForest,fixed_50,futures_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Swing Trading,RandomForest,fixed_50,futures_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,LightGBM,fixed_10,spot_day,0.0,-5.293885865964521,12.001908435962472,947061.1413403548,16,0.0,0.05353950260103552
2,Spot Swing Trading,LightGBM,fixed_10,spot_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,LightGBM,fixed_10,futures_day,0.0,-23.05536201656033,-5.759567714633338,769446.3798343966,150,0.4,0.25271540588789365
2,Futures Swing Trading,LightGBM,fixed_10,futures_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,LightGBM,fixed_10,spot_day,0.2,-1.0641571653402848,16.23163713658671,989358.4283465971,0,0.0,0.02424411932765528
2,Spot Swing Trading,LightGBM,fixed_10,spot_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,LightGBM,fixed_10,futures_day,0.2,-7.279874701662048,10.015919600264944,927201.2529833795,17,0.35294117647058826,0.07279874701662048
2,Futures Swing Trading,LightGBM,fixed_10,futures_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,LightGBM,fixed_10,spot_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Swing Trading,LightGBM,fixed_10,spot_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,LightGBM,fixed_10,futures_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Swing Trading,LightGBM,fixed_10,futures_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,LightGBM,fixed_30,spot_day,0.0,-15.11713997210653,2.1786543298204624,848828.6002789347,16,0.0,0.1527980661320365
2,Spot Swing Trading,LightGBM,fixed_30,spot_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,LightGBM,fixed_30,futures_day,0.0,-55.16165824820784,-37.865863946280854,448383.4175179215,150,0.4,0.5888446640921301
2,Futures Swing Trading,LightGBM,fixed_30,futures_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,LightGBM,fixed_30,spot_day,0.2,-3.1924714960208878,14.103322805906105,968075.2850397911,0,0.0,0.07162704434992911
2,Spot Swing Trading,LightGBM,fixed_30,spot_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,LightGBM,fixed_30,futures_day,0.2,-20.565587491204575,-3.269793189277582,794344.1250879542,17,0.35294117647058826,0.2056558749120458
2,Futures Swing Trading,LightGBM,fixed_30,futures_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,LightGBM,fixed_30,spot_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Swing Trading,LightGBM,fixed_30,spot_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,LightGBM,fixed_30,futures_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Swing Trading,LightGBM,fixed_30,futures_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,LightGBM,fixed_50,spot_day,0.0,-23.996242503347844,-6.700448201420851,760037.5749665216,16,0.0,0.24240756100464705
2,Spot Swing Trading,LightGBM,fixed_50,spot_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,LightGBM,fixed_50,futures_day,0.0,-74.43634341655034,-57.140549114623354,255636.56583449655,150,0.4,0.778393284586165
2,Futures Swing Trading,LightGBM,fixed_50,futures_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,LightGBM,fixed_50,spot_day,0.2,-5.320785826701457,11.975008475225536,946792.1417329854,0,0.0,0.117591371199914
2,Spot Swing Trading,LightGBM,fixed_50,spot_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,LightGBM,fixed_50,futures_day,0.2,-32.27982584674278,-14.984031544815789,677201.7415325722,17,0.35294117647058826,0.3227982584674278
2,Futures Swing Trading,LightGBM,fixed_50,futures_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,LightGBM,fixed_50,spot_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Swing Trading,LightGBM,fixed_50,spot_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,LightGBM,fixed_50,futures_day,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Swing Trading,LightGBM,fixed_50,futures_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,XGBoost,fixed_10,spot_day,0.0,-5.386097884302243,11.90969641762475,946139.0211569775,18,0.0,0.05446103795849485
2,Spot Swing Trading,XGBoost,fixed_10,spot_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,XGBoost,fixed_10,futures_day,0.0,-22.709169012317474,-5.413374710390482,772908.3098768252,150,0.4,0.24935318721430977
2,Futures Swing Trading,XGBoost,fixed_10,futures_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,XGBoost,fixed_10,spot_day,0.2,-1.0522918232569123,16.24350247867008,989477.0817674309,8,0.25,0.019269933423678855
2,Spot Swing Trading,XGBoost,fixed_10,spot_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,XGBoost,fixed_10,futures_day,0.2,-13.496053094322601,3.7997412076043915,865039.4690567739,61,0.4098360655737705,0.13496053094322608
2,Futures Swing Trading,XGBoost,fixed_10,futures_swing,0.2,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,XGBoost,fixed_10,spot_day,0.3,-0.7698606352594006,16.52593366666759,992301.393647406,0,0.0,0.0249546906540864
2,Spot Swing Trading,XGBoost,fixed_10,spot_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Futures Day Trading,XGBoost,fixed_10,futures_day,0.3,-6.55945907678136,10.736335225145632,934405.4092321864,13,0.46153846153846156,0.06883420801628815
2,Futures Swing Trading,XGBoost,fixed_10,futures_swing,0.3,0.0,17.295794301926993,1000000.0,0,0.0,0.0
2,Spot Day Trading,XGBoost,fixed_30,spot_day,0.0,-15.35907934224915,1.9367149596778432,846409.2065775085,18,0.0,0.15521282338922912
2,Spot Swing Trading,XGBoost,fixed_30,spot_swing,0.0,0.0,17.295794301926993,1000000.0,0,0.0,0.0
