date,tx_count,active_addresses,new_addresses,large_eth_transfers,token_transfers,contract_events,avg_gas_price,total_gas_used,avg_block_size,avg_block_difficulty
2021-02-23,1302882,337508,121132,735,745026,1855086,373739581390.77,79501394236,45604.59,5174240710178296.88
2021-02-24,1285208,367963,128543,552,813128,1784561,210102244173.17,79162407167,45883.3,5313277377536752.69
2021-02-25,1232758,358198,119811,420,813534,1783356,165066534102.55,79592224698,44061.68,5251649704714002.61
2021-02-26,1236241,372230,128528,495,800302,1808615,158422334021.69,80052300871,45141.2,5258616595127641.92
2021-02-27,1202432,365786,124101,296,786137,1779089,118441380056.09,79557364672,44222.63,5331733062064673.12
2021-02-28,1179859,350796,117811,403,788521,1835571,117814040260.27,79052824388,44516.12,5340437681135512.37
2021-03-01,1185925,368935,127139,466,822411,1803488,118525248946.95,79071397736,43248.98,5362932560590127.06
2021-03-02,1240182,385980,121547,366,816193,1782548,124896029341.3,80265242586,44517.99,5334909367048460.35
2021-03-03,1235048,356110,122207,276,839722,1811740,130933502752.52,78431533869,46033.65,5257453416582124.02
2021-03-04,1234903,367971,131757,297,842769,1837429,112739594672.51,79353276424,45598.19,5214411604827352.45
2021-03-05,1208640,331034,112087,344,840356,1851839,137748883775.63,80019849260,46126.89,5386832762877237.21
2021-03-06,1160519,344486,114181,350,798059,1788380,99152597211.21,80249422649,43620.21,5517413005835356.24
2021-03-07,1180104,321681,107487,455,847441,1893173,132419707722.49,79538139964,44396.72,5517677569288337.39
2021-03-08,1216417,350635,113344,481,871136,1878106,137106831296.05,79818737051,44972.99,5509022496598557.52
2021-03-09,1275347,380184,126090,385,874150,1874684,140339603573.77,78902832005,46977.61,5481496676447877.57
2021-03-10,1256065,391060,124495,379,877349,1821836,134097898088.42,79671036744,45370.65,5465561517676388.47
2021-03-11,1284767,386038,127044,354,854451,1784746,132204094496.81,79001506959,47008.45,5521308692584691.73
2021-03-12,1325679,393232,142059,489,862071,1832028,171717777509.59,79556087380,46676.6,5421232736179327.95
2021-03-13,1293352,379079,136267,248,851948,1820506,162596396283.53,80234090662,47111.9,5525856057131938.33
2021-03-14,1277890,385416,129927,172,864760,1858281,149005963874.56,80046162944,47575.5,5619282219072090.41
2021-03-15,1321388,383969,134210,364,869643,1831517,189381466968.46,79214395297,47933.73,5625633104099269.87
2021-03-16,1308992,379074,130178,347,870970,1833460,188613020945.98,80040726727,46861.99,5670987085871922.79
2021-03-17,1272298,365578,133626,272,836406,1766835,193695900361.72,79744246673,44590.21,5730822605561002.09
2021-03-18,1299760,366379,135056,250,828643,1751725,177516431366.75,79739395817,49524.22,5661062933530016.72
2021-03-19,1291231,383564,136447,250,874766,1825477,158726939863.81,79958570114,45564.74,5751325869948863.58
2021-03-20,1262309,373850,130209,149,846259,1820154,141050761894.63,80161507436,44983.57,5867746634520933.36
2021-03-21,1206064,350945,117323,209,815272,1758261,138010991414.15,79200529917,44771.57,5881925489369016.92
2021-03-22,1307460,361755,124763,269,876356,1867050,187397192754.97,79785214325,46429.94,5775729372419964.44
2021-03-23,1298959,395888,141672,288,881703,1860211,163774256093.08,79905668649,46338.46,5821129870581709.13
2021-03-24,1309468,385073,127622,297,876490,1881670,176450583060.11,79548914811,45814.34,5805481367952020.25
2021-03-25,1349663,400517,132204,684,856491,1819076,178983878886.81,80237958310,45838.99,5928278169675606.38
2021-03-26,1265836,394907,130598,327,851252,1807573,145188740299.05,80287235531,43815.06,6049460956073686.39
2021-03-27,1230764,379138,124636,217,852304,1841366,118764228601.08,79754599779,43806.31,6034324860034268.2
2021-03-28,1211918,363639,118025,152,829273,1815611,124030914204.78,79770842362,43567.1,6077682496721834.87
2021-03-29,1269901,380797,124707,414,880466,1868971,150419052911.25,80013370468,45570.21,6174428519811498.46
2021-03-30,1300973,376327,127665,405,890742,1869859,167227840673.9,79911244661,45977.29,6159975992704784.95
2021-03-31,1354603,379500,133941,366,885766,1871589,210683711845.77,79387330350,47745.27,6173046521626454.17
2021-04-01,1368006,398764,145510,343,905741,1906071,191643547601.32,80091331500,46976.0,6211127769349121.14
2021-04-02,1358619,435279,149757,402,890616,1852739,185994833485.58,79316513873,46588.04,6288900218108245.84
2021-04-03,1293333,387553,126826,417,871342,1834165,145880332241.95,80093593363,45586.01,6254700519321288.48
2021-04-04,1197875,374441,123832,181,855365,1788367,111793915157.89,80523140559,43018.84,6363505797756232.86
2021-04-05,1296946,386123,130688,534,873769,1837101,148419496043.42,80159854618,44881.58,6540983585044012.32
2021-04-06,1335799,402647,140472,339,908540,1895657,152829575831.62,79723268992,46990.9,6467737010246663.6
2021-04-07,1312638,385472,126087,373,906205,1887139,153375395836.1,80547203097,46174.26,6592972083533022.03
2021-04-08,1284449,392847,130171,354,886205,1841401,124062480607.49,79553793961,45249.56,6629624594712129.79
2021-04-09,1300882,392850,132667,283,886325,1808808,118476181173.64,79631351659,46153.71,6580640842420255.47
2021-04-10,1315016,414352,136525,262,872933,1807424,98163818460.26,81132935750,44570.19,6541039096008386.99
2021-04-11,1256904,397002,135963,148,868390,1803976,85004354969.97,80836454351,43197.9,6462380476994726.14
2021-04-12,1347983,422579,151134,259,908521,1815409,108970739268.34,80415879319,45664.4,6846624570402867.02
2021-04-13,1350467,413717,147605,414,916091,1826162,119913853685.65,79855612870,46473.22,6842096246663413.72
2021-04-14,1386341,440121,154980,488,936953,1852894,137354368360.55,79626845057,48036.61,6844231571180677.4
2021-04-15,1197340,372438,110004,288,899786,1912113,104722889246.47,80284736937,44715.02,6826078661445708.1
2021-04-16,1426977,441085,177581,338,908162,1809477,183382089082.99,79531704209,46856.94,6600300125535506.35
2021-04-17,1453000,438114,184701,278,923510,1905951,144580773143.58,79871137863,48014.02,6677553879182915.74
2021-04-18,1396766,413983,166177,561,928711,1920756,169829849792.83,80479057832,48582.73,6745429779641085.51
2021-04-19,1476842,454263,196490,394,913213,1846145,195387851294.57,79088526357,48416.65,6594483243006432.76
2021-04-20,1555560,467346,227308,315,933749,1915703,264869631943.34,82297440775,49161.57,6664511517379861.81
2021-04-21,1565355,502489,202025,406,1002391,2055538,165890748473.19,89806676193,52544.29,6857228919167013.91
2021-04-22,1577266,505358,193799,530,1069364,2195537,139575963128.96,94584944807,56893.6,6918022708259516.65
2021-04-23,1537100,479877,183416,528,1075945,2213383,123785021786.75,95141284442,55991.09,6891671911442450.73
2021-04-24,1389103,488922,164224,206,936507,1983990,67427189844.43,95917365091,48459.88,6872911345805312.27
2021-04-25,1389350,526352,165866,188,955844,2044666,55253864250.45,96236026619,49199.63,7091046444361070.91
2021-04-26,1448466,511394,189141,367,1030009,2177633,62494192448.18,95330862069,52204.2,7171488270515421.53
2021-04-27,1448293,486105,180622,401,1022317,2196058,66730253922.76,94915300821,52210.78,7106296049060043.31
2021-04-28,1517604,488379,172699,351,1051688,2231377,78962426322.56,95123656796,54553.27,7294759470958874.79
2021-04-29,1530717,496847,169393,387,1074145,2211080,71632875443.11,95012776788,55085.84,7254432280784065.87
2021-04-30,1441230,460578,127321,408,1079856,2254540,56565685658.79,94803456663,53690.2,7265124863008355.12
2021-05-01,1427568,494516,113293,240,1048401,2241513,59500173705.37,95290204712,53101.4,7262694444604961.11
2021-05-02,1417458,440824,104820,142,1038941,2288771,42963511162.49,94556510855,54312.48,7323313591975474.95
2021-05-03,1488804,464550,116748,437,1052984,2283583,66702317445.27,95790355336,54917.8,7273492281798242.38
2021-05-04,1536119,492583,129291,510,1083817,2309134,68888675441.87,95875907776,57865.36,7481514822458773.95
2021-05-05,1518877,493792,146959,376,1075350,2244056,59219085092.63,96199371931,55406.56,7393633027372762.38
2021-05-06,1532197,492081,146376,352,1068607,2171317,65787887101.68,95663643381,55789.25,7615430053247212.52
2021-05-07,1527890,481823,165882,419,1075475,2175463,68190653087.5,95605522436,55721.98,7423584727843145.44
2021-05-08,1710882,469426,164700,370,1079595,2194968,139523646464.38,96008381970,59432.17,7562308324076465.16
2021-05-09,1716600,538671,189821,266,1077410,2218489,130394088714.96,95489593727,58785.67,7685927443713922.6
2021-05-10,1716489,464643,155614,579,1080940,2175340,237808346698.9,96447624016,58272.62,7631052199128159.42
2021-05-11,1716051,464443,175328,367,1013411,2120605,295650603753.69,95046499407,56531.43,7715669061072282.73
2021-05-12,1624077,450533,146334,443,1028070,2178251,279335258472.61,95077202653,57010.96,7735683435525278.41
2021-05-13,1588560,517124,168983,667,1065515,2177786,169038579472.66,96657984978,57095.55,7784731950223425.69
2021-05-14,1531689,503602,170271,411,1040941,2174653,127793209706.75,95972463299,54076.86,7886198420594344.3
2021-05-15,1472680,472666,147224,228,1071167,2259933,92282163242.13,95725781213,53430.37,7780139780256150.79
2021-05-16,1425115,449732,131496,304,1033248,2247049,80641585112.27,95494911627,53555.85,8045642997027586.75
2021-05-17,1446627,456887,135290,465,1076685,2256955,94640186562.18,95097126243,55661.0,7854133368474426.03
2021-05-18,1425053,434805,124361,407,1075013,2302777,87297329335.04,95726718232,54857.2,8002441043373299.6
2021-05-19,1461174,402163,116795,1367,1043016,2269453,296349284507.46,94910292869,62116.37,8082141326745396.73
2021-05-20,1459146,457091,144036,1039,1044312,2214813,125545368221.99,95438214314,57867.19,8166910502598695.14
2021-05-21,1367394,428616,100112,719,1027365,2226285,113619880767.95,94923757148,56421.23,7983587732817464.4
2021-05-22,1283663,374244,99089,462,986937,2163439,55732979186.26,95418508329,52669.57,7912085053884344.5
2021-05-23,1264253,350420,86305,959,1014443,2268162,142482538612.8,95430530877,55384.85,7842146772802972.18
2021-05-24,1312739,388662,103856,818,1043684,2230356,67724787746.0,95872434996,55579.02,7748399362768957.27
2021-05-25,1289446,410330,122972,608,1032728,2212824,51506862588.5,94866224519,54993.3,7815824850313052.04
2021-05-26,1326432,414178,103033,516,1033872,2201393,49578995904.86,95304448386,55919.17,7784052367641246.01
2021-05-27,1291385,434515,112095,372,962239,2072503,38998564482.32,94639468069,53159.61,7711744229196138.09
2021-05-28,1305078,393292,101539,501,1322583,2806486,40386908555.09,95473480511,54531.55,7636685857657161.57
2021-05-29,1293425,428772,125623,354,1038938,2235808,32585894451.75,95417920865,51466.62,7581613761842198.12
2021-05-30,1280282,441415,127778,348,1047722,2242234,27700068157.24,94809939434,51137.88,7729289674753702.05
2021-05-31,1297889,418988,114169,278,1006847,2161747,31882851354.77,94972163339,51252.25,7662568911828922.07
2021-06-01,1274354,409594,110252,304,990896,2140495,29358883273.42,95819266290,51712.95,7471564062760423.84
2021-06-02,1314178,427809,113073,355,1015609,2177491,31879489158.2,96056540196,52376.2,7576282142803485.47
2021-06-03,1337711,464364,106276,378,1014441,2172193,33046090567.28,94595742989,53100.8,7689808813634899.86
2021-06-04,1301803,455581,108855,361,1008397,2164885,28468378815.49,96061501345,52498.0,7743340232550378.91
2021-06-05,1176676,433488,100383,202,913163,2011213,21843421497.0,94833549129,48258.08,7858780126107378.05
2021-06-06,1134526,423390,97050,140,906548,1978362,19054767446.96,93657111945,45406.67,7821202991915193.81
2021-06-07,1225549,407700,99739,250,1015489,2192103,24126958664.41,94242071045,51535.18,7890404516142125.63
2021-06-08,1221063,373463,84548,464,1024994,2202425,32003984766.36,95721239854,53945.83,7895643673324698.34
2021-06-09,1194275,377570,96909,795,1079751,2249092,27243110558.79,95297492694,53020.74,7783869857286127.1
2021-06-10,1188556,379859,96787,222,988120,2152236,23519073985.51,95141722501,52406.69,7600207382224959.27
2021-06-11,1183286,361034,88469,222,1007892,2159818,25407025192.0,95500390909,53208.69,7616768956917455.82
2021-06-12,1131777,368373,90020,178,965071,2096030,22817635981.23,93876634499,49961.17,7497096534727370.02
2021-06-13,1124736,402015,92241,169,918584,2013604,17240127036.98,93029865383,50356.13,7395324882148949.53
2021-06-14,1188556,383564,89269,328,969778,2105526,22329293419.75,94099179509,52525.69,7334705555488832.75
2021-06-15,1224101,387180,92475,252,1040446,2221497,22741814520.76,95755505374,52982.65,7532194495133523.43
2021-06-16,1201109,383737,93027,242,1010323,2180466,22412406807.45,93867427931,54570.23,7424027055844143.54
2021-06-17,1218956,364783,97188,204,1032872,2189374,24454278757.97,95258174740,54363.08,7318158858412844.99
2021-06-18,1170182,354764,84919,437,1012385,2152400,23934290187.58,94174859945,54185.44,7505578144518713.96
2021-06-19,1050189,323363,73718,149,950587,2062626,18271732846.84,93040728925,48083.24,7177252009766683.21
2021-06-20,1057288,330833,72160,195,939754,2058043,20461255211.71,92801535271,50499.75,7013031291957820.07
2021-06-21,1209567,354160,76488,634,1015034,2146455,45947778823.88,93038301697,58114.88,6833011115635338.09
2021-06-22,1297644,382411,83852,869,1052954,2205743,72220283810.57,95095274189,58297.09,6566032191293068.11
2021-06-23,1201974,389474,90880,305,1024607,2165087,24882489819.39,94549621038,55362.38,6369677945004565.81
2021-06-24,1207012,403540,100199,279,993467,2089622,21789645826.36,94331828419,53727.26,6371383034219550.74
2021-06-25,1227331,392802,96423,348,1020335,2105385,27648428138.34,93383155630,56446.37,6277576771217955.66
2021-06-26,1150460,377340,100859,156,975364,2069971,18486501652.01,93747015114,52161.05,6121523253149974.81
2021-06-27,1104703,352334,77692,248,891860,1923669,25283920953.47,92776556296,52183.36,6129535444845891.75
2021-06-28,1404100,401847,92849,302,969967,2037007,23457933096.82,94968347588,57703.22,6216555953261689.36
2021-06-29,1264320,417678,110168,252,1018974,2100909,25927861514.43,94374652810,55115.95,6336144788665950.19
2021-06-30,1212214,399857,100903,264,996974,2054225,31577636450.44,95031806062,54973.43,6356778321987845.21
2021-07-01,1211710,406851,86536,312,982091,2087409,24795909715.88,93479021158,54672.26,6334799328337683.47
2021-07-02,1181574,386016,79955,203,990180,2106353,20446936583.36,94249085578,52887.84,6350688023022013.98
2021-07-03,1122543,354835,80826,106,958707,2045458,18570148138.66,93484743637,51333.38,6373934849564051.89
2021-07-04,1105343,353974,74883,116,947326,2061234,16181244424.78,93827351324,52285.7,6385745040539124.18
2021-07-05,1147895,369954,87312,175,972242,2051764,20025786855.85,93195566119,53362.71,6478656679825856.72
2021-07-06,1355421,363949,89609,226,1117611,2238571,54302742533.07,94483893834,54750.07,6555067963610230.66
2021-07-07,1290979,372078,90012,239,1091077,2177201,39898324649.14,94335807377,54618.49,6524650997913652.35
2021-07-08,1262627,366168,82229,343,1088975,2147936,37032848230.1,95076027836,54011.35,6528230268181687.87
2021-07-09,1223691,366038,82096,290,1101173,2156912,29888127447.72,94326869171,55491.99,6545681361026807.36
2021-07-10,1139265,340868,71033,159,1063069,2193451,18730418453.15,94446379615,52603.26,6751772268905382.33
2021-07-11,1101766,341222,72775,97,1002026,2077191,15579853182.1,93265830570,51554.56,6717726583238025.54
2021-07-12,1191465,352326,80180,282,1042065,2118711,30077032612.49,93871826751,53547.33,6820424082129873.38
2021-07-13,1183412,345825,72133,233,1007519,2064290,32050780146.59,93137262876,55706.66,6597305844297253.52
2021-07-14,1223130,353544,78379,258,1012222,2064491,45393062502.64,94121053020,58508.4,6524997147208810.66
2021-07-15,1259972,367453,74023,226,1021963,2107524,44630318015.61,94819285684,60783.86,6600320135390229.35
2021-07-16,1199018,355262,73741,222,967956,1957691,41529027307.78,93580151869,58138.89,6664813408004523.9
2021-07-17,1164624,352022,71157,154,983346,1994951,29584075151.51,93919147401,58079.58,6763845171427651.7
2021-07-18,1168843,340140,63013,122,991249,2023465,30138354325.33,94003200398,59463.27,6649485741962842.56
2021-07-19,1195218,358485,73529,256,975180,2017021,30067065066.23,94767271033,63603.75,6742729057416712.67
2021-07-20,1192750,365797,72065,350,1001255,2050350,34972414485.83,93352724420,63047.64,6726567485082063.2
2021-07-21,1195171,377926,75656,330,993177,2065313,26812125671.64,94592181807,61701.43,6747440623591813.33
2021-07-22,1202844,375206,73892,256,942901,1953437,32812415511.23,94808278622,59060.35,6784689798516626.23
